student_id,age.x,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,social_media_hours_binned,age_range,age.y,social_media_hours_raw,depression_score,sleep_issues_score
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,3,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,3,2
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,19,more than 5 hours,2,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,4,4
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,5,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,18,more than 5 hours,2,4
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,5,4
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,4,4
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,18,more than 5 hours,3,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,5,1
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,between 4 and 5 hours,3,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,4,2
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,3,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,19,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,18,more than 5 hours,5,4
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,19,between 4 and 5 hours,2,2
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,19,between 4 and 5 hours,3,2
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,4,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,2,2
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,5,4
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,19,between 4 and 5 hours,2,4
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,between 4 and 5 hours,4,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,2,2
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,4,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,between 4 and 5 hours,4,1
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,4,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,5,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,2,5
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,more than 5 hours,4,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,between 4 and 5 hours,3,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,5,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,21,between 4 and 5 hours,2,3
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,18,more than 5 hours,5,1
S1737,21,5.9,4.6,2.6,Yes,100,6.6,Fair,0,High School,Average,1,Yes,72.7,4+ hours,18-21,20,more than 5 hours,4,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,5,5
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,18,between 2 and 3 hours,3,2
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,19,between 2 and 3 hours,4,5
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,19,between 2 and 3 hours,1,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,18,between 2 and 3 hours,4,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,20,between 2 and 3 hours,5,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,20,between 2 and 3 hours,3,5
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,2,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,2,5
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,19,between 2 and 3 hours,4,1
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,20,between 2 and 3 hours,2,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,20,between 2 and 3 hours,2,3
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,3,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,5,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,3,3
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,20,between 2 and 3 hours,5,5
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,5,2
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,1,4
S1738,21,4.3,2.2,2.3,No,71.8,7.6,Fair,2,High School,Good,5,Yes,76,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,5,5
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,18,between 2 and 3 hours,3,2
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,19,between 2 and 3 hours,4,5
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,19,between 2 and 3 hours,1,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,18,between 2 and 3 hours,4,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,20,between 2 and 3 hours,5,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,20,between 2 and 3 hours,3,5
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,2,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,2,5
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,19,between 2 and 3 hours,4,1
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,20,between 2 and 3 hours,2,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,20,between 2 and 3 hours,2,3
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,3,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,5,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,3,3
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,20,between 2 and 3 hours,5,5
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,5,2
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,4,2
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,1,4
S1739,20,3.1,2.8,2.2,No,85.2,7.4,Poor,6,Bachelor,Good,9,Yes,74.1,2-3 hours,18-21,21,between 2 and 3 hours,4,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,3,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,24,between 2 and 3 hours,5,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,2,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,24,between 2 and 3 hours,2,3
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,1,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,5,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,24,between 2 and 3 hours,5,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,4,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,24,between 2 and 3 hours,4,1
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,3,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,4,3
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,3,3
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,3,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,24,between 2 and 3 hours,4,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,24,between 2 and 3 hours,3,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,4,1
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,2,1
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,2,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,5,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,2,3
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,5,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,3,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,25,between 2 and 3 hours,2,1
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,4,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,5,3
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,5,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,25,between 2 and 3 hours,5,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,5,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,4,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,3,3
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,4,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,25,between 2 and 3 hours,4,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,1,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,4,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,2,1
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,2,4
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,22,between 2 and 3 hours,3,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,3,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,25,between 2 and 3 hours,2,5
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,23,between 2 and 3 hours,4,2
S1740,23,4.5,2.4,1.2,Yes,86.8,6.5,Poor,3,None,Average,4,Yes,79,2-3 hours,22-25,24,between 2 and 3 hours,3,4
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,23,between 1 and 2 hours,3,2
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,23,between 1 and 2 hours,4,1
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,25,between 1 and 2 hours,4,4
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,25,between 1 and 2 hours,5,5
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,24,between 1 and 2 hours,2,4
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,22,between 1 and 2 hours,2,4
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,22,between 1 and 2 hours,5,5
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,22,between 1 and 2 hours,3,5
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,22,between 1 and 2 hours,5,4
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,25,between 1 and 2 hours,5,5
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,22,between 1 and 2 hours,3,2
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,23,between 1 and 2 hours,5,5
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,22,between 1 and 2 hours,1,1
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,23,between 1 and 2 hours,3,3
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,24,between 1 and 2 hours,5,3
S1741,22,3,2,1.7,No,98.5,5.4,Poor,1,Bachelor,Good,3,No,51.3,1-2 hours,22-25,23,between 1 and 2 hours,3,4
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,20,between 1 and 2 hours,1,5
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,3,1
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,2,2
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,3,3
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,5,5
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,20,between 1 and 2 hours,5,2
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,2,5
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,21,between 1 and 2 hours,4,5
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,20,between 1 and 2 hours,3,1
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,19,between 1 and 2 hours,1,3
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,18,between 1 and 2 hours,1,4
S1742,18,5.3,1.8,3.6,No,88.6,5.7,Fair,4,Bachelor,Average,1,Yes,71,1-2 hours,18-21,20,between 1 and 2 hours,5,5
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,21,between 2 and 3 hours,5,5
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,18,between 2 and 3 hours,3,2
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,19,between 2 and 3 hours,4,5
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,19,between 2 and 3 hours,1,4
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,18,between 2 and 3 hours,4,4
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,20,between 2 and 3 hours,5,4
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,20,between 2 and 3 hours,3,5
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,21,between 2 and 3 hours,2,4
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,21,between 2 and 3 hours,4,1
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,21,between 2 and 3 hours,2,5
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,19,between 2 and 3 hours,4,1
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,20,between 2 and 3 hours,2,4
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,20,between 2 and 3 hours,2,3
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,21,between 2 and 3 hours,3,4
S1743,21,4.1,2.9,0.8,Yes,80,5.8,Good,6,High School,Good,2,Yes,76.4,2-3 hours,18-21,21,between 2 and 3 hours,5,4
